geo_fips,geo_name,description,year,value,state_abbr.x,state_abbr.y
40000,Oklahoma,Real GDP (millions of chained 2017 dollars) 1/,2019,200072.2,OK,OK
40000,Oklahoma,Real GDP (millions of chained 2017 dollars) 1/,2020,191560.9,OK,OK
40000,Oklahoma,Real GDP (millions of chained 2017 dollars) 1/,2021,194132.8,OK,OK
40000,Oklahoma,Real GDP (millions of chained 2017 dollars) 1/,2022,193940.5,OK,OK
40000,Oklahoma,Real GDP (millions of chained 2017 dollars) 1/,2023,207923.3,OK,OK
40000,Oklahoma,Real per capita personal income 4/,2017,48368,OK,OK
40000,Oklahoma,Real per capita personal income 4/,2018,50412,OK,OK
40000,Oklahoma,Real per capita personal income 4/,2019,52200,OK,OK
40000,Oklahoma,Real per capita personal income 4/,2020,53478,OK,OK
40000,Oklahoma,Real per capita personal income 4/,2021,55745,OK,OK
40000,Oklahoma,Real per capita personal income 4/,2022,56357,OK,OK
40000,Oklahoma,Real per capita personal income 4/,2023,56954,OK,OK
40000,Oklahoma,Total employment (number of jobs),2017,2291944,OK,OK
40000,Oklahoma,Total employment (number of jobs),2018,2312261,OK,OK
40000,Oklahoma,Total employment (number of jobs),2019,2309379,OK,OK
40000,Oklahoma,Total employment (number of jobs),2020,2265288,OK,OK
40000,Oklahoma,Total employment (number of jobs),2021,2311442,OK,OK
40000,Oklahoma,Total employment (number of jobs),2022,2382391,OK,OK
40000,Oklahoma,Total employment (number of jobs),2023,2455127,OK,OK
41000,Oregon,Real GDP (millions of chained 2017 dollars) 1/,2017,225534.5,OR,OR
41000,Oregon,Real GDP (millions of chained 2017 dollars) 1/,2018,234308.3,OR,OR
41000,Oregon,Real GDP (millions of chained 2017 dollars) 1/,2019,239794.8,OR,OR
41000,Oregon,Real GDP (millions of chained 2017 dollars) 1/,2020,237424.2,OR,OR
41000,Oregon,Real GDP (millions of chained 2017 dollars) 1/,2021,250325.8,OR,OR
41000,Oregon,Real GDP (millions of chained 2017 dollars) 1/,2022,256062.7,OR,OR
41000,Oregon,Real GDP (millions of chained 2017 dollars) 1/,2023,261951.5,OR,OR
41000,Oregon,Real per capita personal income 4/,2017,46979,OR,OR
41000,Oregon,Real per capita personal income 4/,2018,47087,OR,OR
41000,Oregon,Real per capita personal income 4/,2019,48657,OR,OR
41000,Oregon,Real per capita personal income 4/,2020,52512,OR,OR
41000,Oregon,Real per capita personal income 4/,2021,55584,OR,OR
41000,Oregon,Real per capita personal income 4/,2022,51849,OR,OR
41000,Oregon,Real per capita personal income 4/,2023,53799,OR,OR
41000,Oregon,Total employment (number of jobs),2017,2515986,OR,OR
41000,Oregon,Total employment (number of jobs),2018,2570069,OR,OR
41000,Oregon,Total employment (number of jobs),2019,2579015,OR,OR
41000,Oregon,Total employment (number of jobs),2020,2492991,OR,OR
41000,Oregon,Total employment (number of jobs),2021,2558977,OR,OR
41000,Oregon,Total employment (number of jobs),2022,2620141,OR,OR
41000,Oregon,Total employment (number of jobs),2023,2692813,OR,OR
42000,Pennsylvania,Real GDP (millions of chained 2017 dollars) 1/,2017,754318,PA,PA
42000,Pennsylvania,Real GDP (millions of chained 2017 dollars) 1/,2018,763855.4,PA,PA
42000,Pennsylvania,Real GDP (millions of chained 2017 dollars) 1/,2019,771852.5,PA,PA
42000,Pennsylvania,Real GDP (millions of chained 2017 dollars) 1/,2020,736381.3,PA,PA
42000,Pennsylvania,Real GDP (millions of chained 2017 dollars) 1/,2021,765508.8,PA,PA
42000,Pennsylvania,Real GDP (millions of chained 2017 dollars) 1/,2022,779360.6,PA,PA
42000,Pennsylvania,Real GDP (millions of chained 2017 dollars) 1/,2023,799228.8,PA,PA
42000,Pennsylvania,Real per capita personal income 4/,2017,52469,PA,PA
42000,Pennsylvania,Real per capita personal income 4/,2018,54503,PA,PA
42000,Pennsylvania,Real per capita personal income 4/,2019,55470,PA,PA
42000,Pennsylvania,Real per capita personal income 4/,2020,59101,PA,PA
42000,Pennsylvania,Real per capita personal income 4/,2021,61028,PA,PA
42000,Pennsylvania,Real per capita personal income 4/,2022,58632,PA,PA
42000,Pennsylvania,Real per capita personal income 4/,2023,58727,PA,PA
42000,Pennsylvania,Total employment (number of jobs),2017,7662469,PA,PA
42000,Pennsylvania,Total employment (number of jobs),2018,7763488,PA,PA
42000,Pennsylvania,Total employment (number of jobs),2019,7772024,PA,PA
42000,Pennsylvania,Total employment (number of jobs),2020,7412005,PA,PA
42000,Pennsylvania,Total employment (number of jobs),2021,7648692,PA,PA
42000,Pennsylvania,Total employment (number of jobs),2022,7900283,PA,PA
42000,Pennsylvania,Total employment (number of jobs),2023,8094606,PA,PA
44000,Rhode Island,Real GDP (millions of chained 2017 dollars) 1/,2017,58771.6,RI,RI
44000,Rhode Island,Real GDP (millions of chained 2017 dollars) 1/,2018,58740.1,RI,RI
44000,Rhode Island,Real GDP (millions of chained 2017 dollars) 1/,2019,60157.6,RI,RI
44000,Rhode Island,Real GDP (millions of chained 2017 dollars) 1/,2020,58231.7,RI,RI
44000,Rhode Island,Real GDP (millions of chained 2017 dollars) 1/,2021,60803,RI,RI
44000,Rhode Island,Real GDP (millions of chained 2017 dollars) 1/,2022,62279.4,RI,RI
44000,Rhode Island,Real GDP (millions of chained 2017 dollars) 1/,2023,63277,RI,RI
44000,Rhode Island,Real per capita personal income 4/,2017,49320,RI,RI
44000,Rhode Island,Real per capita personal income 4/,2018,50153,RI,RI
44000,Rhode Island,Real per capita personal income 4/,2019,52103,RI,RI
44000,Rhode Island,Real per capita personal income 4/,2020,55797,RI,RI
44000,Rhode Island,Real per capita personal income 4/,2021,56628,RI,RI
44000,Rhode Island,Real per capita personal income 4/,2022,53188,RI,RI
44000,Rhode Island,Real per capita personal income 4/,2023,55329,RI,RI
44000,Rhode Island,Total employment (number of jobs),2017,638851,RI,RI
44000,Rhode Island,Total employment (number of jobs),2018,648727,RI,RI
44000,Rhode Island,Total employment (number of jobs),2019,650999,RI,RI
44000,Rhode Island,Total employment (number of jobs),2020,615667,RI,RI
44000,Rhode Island,Total employment (number of jobs),2021,640210,RI,RI
44000,Rhode Island,Total employment (number of jobs),2022,665432,RI,RI
44000,Rhode Island,Total employment (number of jobs),2023,681452,RI,RI
45000,South Carolina,Real GDP (millions of chained 2017 dollars) 1/,2017,224937.6,SC,SC
45000,South Carolina,Real GDP (millions of chained 2017 dollars) 1/,2018,231663.3,SC,SC
45000,South Carolina,Real GDP (millions of chained 2017 dollars) 1/,2019,239021.3,SC,SC
45000,South Carolina,Real GDP (millions of chained 2017 dollars) 1/,2020,233650.1,SC,SC
45000,South Carolina,Real GDP (millions of chained 2017 dollars) 1/,2021,245752.1,SC,SC
45000,South Carolina,Real GDP (millions of chained 2017 dollars) 1/,2022,254504.5,SC,SC
45000,South Carolina,Real GDP (millions of chained 2017 dollars) 1/,2023,262298.5,SC,SC
45000,South Carolina,Real per capita personal income 4/,2017,45728,SC,SC
45000,South Carolina,Real per capita personal income 4/,2018,46621,SC,SC
45000,South Carolina,Real per capita personal income 4/,2019,48814,SC,SC
45000,South Carolina,Real per capita personal income 4/,2020,51428,SC,SC
45000,South Carolina,Real per capita personal income 4/,2021,52266,SC,SC
45000,South Carolina,Real per capita personal income 4/,2022,50280,SC,SC
45000,South Carolina,Real per capita personal income 4/,2023,51100,SC,SC
45000,South Carolina,Total employment (number of jobs),2017,2759183,SC,SC
45000,South Carolina,Total employment (number of jobs),2018,2843694,SC,SC
45000,South Carolina,Total employment (number of jobs),2019,2882128,SC,SC
45000,South Carolina,Total employment (number of jobs),2020,2824762,SC,SC
45000,South Carolina,Total employment (number of jobs),2021,2937450,SC,SC
45000,South Carolina,Total employment (number of jobs),2022,3049805,SC,SC
45000,South Carolina,Total employment (number of jobs),2023,3149982,SC,SC
46000,South Dakota,Real GDP (millions of chained 2017 dollars) 1/,2017,51615.1,SD,SD
46000,South Dakota,Real GDP (millions of chained 2017 dollars) 1/,2018,51937.8,SD,SD
46000,South Dakota,Real GDP (millions of chained 2017 dollars) 1/,2019,52510.2,SD,SD
46000,South Dakota,Real GDP (millions of chained 2017 dollars) 1/,2020,52770.7,SD,SD
46000,South Dakota,Real GDP (millions of chained 2017 dollars) 1/,2021,55515.9,SD,SD
46000,South Dakota,Real GDP (millions of chained 2017 dollars) 1/,2022,55259.8,SD,SD
46000,South Dakota,Real GDP (millions of chained 2017 dollars) 1/,2023,57275.1,SD,SD
46000,South Dakota,Real per capita personal income 4/,2017,56740,SD,SD
46000,South Dakota,Real per capita personal income 4/,2018,55499,SD,SD
46000,South Dakota,Real per capita personal income 4/,2019,57343,SD,SD
46000,South Dakota,Real per capita personal income 4/,2020,62358,SD,SD
46000,South Dakota,Real per capita personal income 4/,2021,68414,SD,SD
46000,South Dakota,Real per capita personal income 4/,2022,68403,SD,SD
46000,South Dakota,Real per capita personal income 4/,2023,68315,SD,SD
46000,South Dakota,Total employment (number of jobs),2017,601254,SD,SD
46000,South Dakota,Total employment (number of jobs),2018,610179,SD,SD
46000,South Dakota,Total employment (number of jobs),2019,610159,SD,SD
46000,South Dakota,Total employment (number of jobs),2020,605992,SD,SD
46000,South Dakota,Total employment (number of jobs),2021,624995,SD,SD
46000,South Dakota,Total employment (number of jobs),2022,640975,SD,SD
46000,South Dakota,Total employment (number of jobs),2023,657014,SD,SD
47000,Tennessee,Real GDP (millions of chained 2017 dollars) 1/,2017,355417.5,TN,TN
47000,Tennessee,Real GDP (millions of chained 2017 dollars) 1/,2018,362363.7,TN,TN
47000,Tennessee,Real GDP (millions of chained 2017 dollars) 1/,2019,370197.4,TN,TN
47000,Tennessee,Real GDP (millions of chained 2017 dollars) 1/,2020,367863.6,TN,TN
47000,Tennessee,Real GDP (millions of chained 2017 dollars) 1/,2021,400243.6,TN,TN
47000,Tennessee,Real GDP (millions of chained 2017 dollars) 1/,2022,414470.8,TN,TN
47000,Tennessee,Real GDP (millions of chained 2017 dollars) 1/,2023,422087.7,TN,TN
47000,Tennessee,Real per capita personal income 4/,2017,47828,TN,TN
47000,Tennessee,Real per capita personal income 4/,2018,50874,TN,TN
47000,Tennessee,Real per capita personal income 4/,2019,51871,TN,TN
47000,Tennessee,Real per capita personal income 4/,2020,55019,TN,TN
47000,Tennessee,Real per capita personal income 4/,2021,58368,TN,TN
47000,Tennessee,Real per capita personal income 4/,2022,55608,TN,TN
47000,Tennessee,Real per capita personal income 4/,2023,55861,TN,TN
47000,Tennessee,Total employment (number of jobs),2017,4033011,TN,TN
47000,Tennessee,Total employment (number of jobs),2018,4120203,TN,TN
47000,Tennessee,Total employment (number of jobs),2019,4168023,TN,TN
47000,Tennessee,Total employment (number of jobs),2020,4119507,TN,TN
47000,Tennessee,Total employment (number of jobs),2021,4298499,TN,TN
47000,Tennessee,Total employment (number of jobs),2022,4480005,TN,TN
47000,Tennessee,Total employment (number of jobs),2023,4613274,TN,TN
48000,Texas,Real GDP (millions of chained 2017 dollars) 1/,2017,1667313,TX,TX
48000,Texas,Real GDP (millions of chained 2017 dollars) 1/,2018,1746543.3,TX,TX
48000,Texas,Real GDP (millions of chained 2017 dollars) 1/,2019,1806736.1,TX,TX
48000,Texas,Real GDP (millions of chained 2017 dollars) 1/,2020,1773657.1,TX,TX
48000,Texas,Real GDP (millions of chained 2017 dollars) 1/,2021,1879101.3,TX,TX
48000,Texas,Real GDP (millions of chained 2017 dollars) 1/,2022,1952708.6,TX,TX
48000,Texas,Real GDP (millions of chained 2017 dollars) 1/,2023,2097090.4,TX,TX
48000,Texas,Real per capita personal income 4/,2017,49944,TX,TX
48000,Texas,Real per capita personal income 4/,2018,51578,TX,TX
48000,Texas,Real per capita personal income 4/,2019,52342,TX,TX
48000,Texas,Real per capita personal income 4/,2020,53170,TX,TX
48000,Texas,Real per capita personal income 4/,2021,56263,TX,TX
48000,Texas,Real per capita personal income 4/,2022,55726,TX,TX
48000,Texas,Real per capita personal income 4/,2023,56621,TX,TX
48000,Texas,Total employment (number of jobs),2017,17104407,TX,TX
48000,Texas,Total employment (number of jobs),2018,17608884,TX,TX
48000,Texas,Total employment (number of jobs),2019,17899918,TX,TX
48000,Texas,Total employment (number of jobs),2020,17697051,TX,TX
48000,Texas,Total employment (number of jobs),2021,18552126,TX,TX
48000,Texas,Total employment (number of jobs),2022,19447935,TX,TX
48000,Texas,Total employment (number of jobs),2023,20172008,TX,TX
49000,Utah,Real GDP (millions of chained 2017 dollars) 1/,2017,172075,UT,UT
49000,Utah,Real GDP (millions of chained 2017 dollars) 1/,2018,182106,UT,UT
49000,Utah,Real GDP (millions of chained 2017 dollars) 1/,2019,192760.6,UT,UT
49000,Utah,Real GDP (millions of chained 2017 dollars) 1/,2020,194750.2,UT,UT
49000,Utah,Real GDP (millions of chained 2017 dollars) 1/,2021,210446.9,UT,UT
49000,Utah,Real GDP (millions of chained 2017 dollars) 1/,2022,217442.5,UT,UT
49000,Utah,Real GDP (millions of chained 2017 dollars) 1/,2023,225459.4,UT,UT
49000,Utah,Real per capita personal income 4/,2017,43710,UT,UT
49000,Utah,Real per capita personal income 4/,2018,46524,UT,UT
49000,Utah,Real per capita personal income 4/,2019,47936,UT,UT
49000,Utah,Real per capita personal income 4/,2020,52050,UT,UT
49000,Utah,Real per capita personal income 4/,2021,56578,UT,UT
49000,Utah,Real per capita personal income 4/,2022,55409,UT,UT
49000,Utah,Real per capita personal income 4/,2023,56100,UT,UT
49000,Utah,Total employment (number of jobs),2017,1995267,UT,UT
49000,Utah,Total employment (number of jobs),2018,2069738,UT,UT
49000,Utah,Total employment (number of jobs),2019,2102960,UT,UT
49000,Utah,Total employment (number of jobs),2020,2135682,UT,UT
49000,Utah,Total employment (number of jobs),2021,2249697,UT,UT
49000,Utah,Total employment (number of jobs),2022,2342012,UT,UT
49000,Utah,Total employment (number of jobs),2023,2416306,UT,UT
50000,Vermont,Real GDP (millions of chained 2017 dollars) 1/,2017,32589.2,VT,VT
50000,Vermont,Real GDP (millions of chained 2017 dollars) 1/,2018,32827.8,VT,VT
50000,Vermont,Real GDP (millions of chained 2017 dollars) 1/,2019,33339.4,VT,VT
50000,Vermont,Real GDP (millions of chained 2017 dollars) 1/,2020,32252.7,VT,VT
50000,Vermont,Real GDP (millions of chained 2017 dollars) 1/,2021,33721.9,VT,VT
50000,Vermont,Real GDP (millions of chained 2017 dollars) 1/,2022,34752.6,VT,VT
50000,Vermont,Real GDP (millions of chained 2017 dollars) 1/,2023,35236.6,VT,VT
50000,Vermont,Real per capita personal income 4/,2017,49930,VT,VT
50000,Vermont,Real per capita personal income 4/,2018,50638,VT,VT
50000,Vermont,Real per capita personal income 4/,2019,52739,VT,VT
50000,Vermont,Real per capita personal income 4/,2020,54546,VT,VT
50000,Vermont,Real per capita personal income 4/,2021,56681,VT,VT
50000,Vermont,Real per capita personal income 4/,2022,54314,VT,VT
50000,Vermont,Real per capita personal income 4/,2023,57521,VT,VT
50000,Vermont,Total employment (number of jobs),2017,435861,VT,VT
50000,Vermont,Total employment (number of jobs),2018,437661,VT,VT
50000,Vermont,Total employment (number of jobs),2019,433446,VT,VT
50000,Vermont,Total employment (number of jobs),2020,409231,VT,VT
50000,Vermont,Total employment (number of jobs),2021,421138,VT,VT
50000,Vermont,Total employment (number of jobs),2022,430889,VT,VT
50000,Vermont,Total employment (number of jobs),2023,442378,VT,VT
51000,Virginia,Real GDP (millions of chained 2017 dollars) 1/,2017,515167.2,VA,VA
51000,Virginia,Real GDP (millions of chained 2017 dollars) 1/,2018,527767.5,VA,VA
51000,Virginia,Real GDP (millions of chained 2017 dollars) 1/,2019,541028,VA,VA
51000,Virginia,Real GDP (millions of chained 2017 dollars) 1/,2020,534532.3,VA,VA
51000,Virginia,Real GDP (millions of chained 2017 dollars) 1/,2021,565470.6,VA,VA
51000,Virginia,Real GDP (millions of chained 2017 dollars) 1/,2022,580475.2,VA,VA
51000,Virginia,Real GDP (millions of chained 2017 dollars) 1/,2023,597597.1,VA,VA
51000,Virginia,Real per capita personal income 4/,2017,53826,VA,VA
51000,Virginia,Real per capita personal income 4/,2018,54030,VA,VA
51000,Virginia,Real per capita personal income 4/,2019,56459,VA,VA
51000,Virginia,Real per capita personal income 4/,2020,58253,VA,VA
51000,Virginia,Real per capita personal income 4/,2021,60190,VA,VA
51000,Virginia,Real per capita personal income 4/,2022,58889,VA,VA
51000,Virginia,Real per capita personal income 4/,2023,60869,VA,VA
51000,Virginia,Total employment (number of jobs),2017,5229126,VA,VA
51000,Virginia,Total employment (number of jobs),2018,5299069,VA,VA
51000,Virginia,Total employment (number of jobs),2019,5329257,VA,VA
51000,Virginia,Total employment (number of jobs),2020,5224635,VA,VA
51000,Virginia,Total employment (number of jobs),2021,5392104,VA,VA
51000,Virginia,Total employment (number of jobs),2022,5551518,VA,VA
51000,Virginia,Total employment (number of jobs),2023,5720000,VA,VA
53000,Washington,Real GDP (millions of chained 2017 dollars) 1/,2017,527169.4,WA,WA
53000,Washington,Real GDP (millions of chained 2017 dollars) 1/,2018,561785.7,WA,WA
53000,Washington,Real GDP (millions of chained 2017 dollars) 1/,2019,588794.4,WA,WA
53000,Washington,Real GDP (millions of chained 2017 dollars) 1/,2020,589156.8,WA,WA
53000,Washington,Real GDP (millions of chained 2017 dollars) 1/,2021,630051.5,WA,WA
53000,Washington,Real GDP (millions of chained 2017 dollars) 1/,2022,644075.1,WA,WA
53000,Washington,Real GDP (millions of chained 2017 dollars) 1/,2023,677238,WA,WA
53000,Washington,Real per capita personal income 4/,2017,52990,WA,WA
53000,Washington,Real per capita personal income 4/,2018,54841,WA,WA
53000,Washington,Real per capita personal income 4/,2019,56860,WA,WA
53000,Washington,Real per capita personal income 4/,2020,60091,WA,WA
53000,Washington,Real per capita personal income 4/,2021,62272,WA,WA
53000,Washington,Real per capita personal income 4/,2022,59296,WA,WA
53000,Washington,Real per capita personal income 4/,2023,61911,WA,WA
53000,Washington,Total employment (number of jobs),2017,4432271,WA,WA
53000,Washington,Total employment (number of jobs),2018,4537842,WA,WA
53000,Washington,Total employment (number of jobs),2019,4591912,WA,WA
53000,Washington,Total employment (number of jobs),2020,4434976,WA,WA
53000,Washington,Total employment (number of jobs),2021,4574714,WA,WA
53000,Washington,Total employment (number of jobs),2022,4764618,WA,WA
53000,Washington,Total employment (number of jobs),2023,4881542,WA,WA
54000,West Virginia,Real GDP (millions of chained 2017 dollars) 1/,2017,75172.4,WV,WV
54000,West Virginia,Real GDP (millions of chained 2017 dollars) 1/,2018,77406.5,WV,WV
54000,West Virginia,Real GDP (millions of chained 2017 dollars) 1/,2019,77162.2,WV,WV
54000,West Virginia,Real GDP (millions of chained 2017 dollars) 1/,2020,74553.8,WV,WV
54000,West Virginia,Real GDP (millions of chained 2017 dollars) 1/,2021,75765.1,WV,WV
54000,West Virginia,Real GDP (millions of chained 2017 dollars) 1/,2022,77188,WV,WV
54000,West Virginia,Real GDP (millions of chained 2017 dollars) 1/,2023,80798.2,WV,WV
54000,West Virginia,Real per capita personal income 4/,2017,43731,WV,WV
54000,West Virginia,Real per capita personal income 4/,2018,45021,WV,WV
54000,West Virginia,Real per capita personal income 4/,2019,46596,WV,WV
54000,West Virginia,Real per capita personal income 4/,2020,49233,WV,WV
54000,West Virginia,Real per capita personal income 4/,2021,49311,WV,WV
54000,West Virginia,Real per capita personal income 4/,2022,48479,WV,WV
54000,West Virginia,Real per capita personal income 4/,2023,48869,WV,WV
54000,West Virginia,Total employment (number of jobs),2017,888822,WV,WV
54000,West Virginia,Total employment (number of jobs),2018,898085,WV,WV
54000,West Virginia,Total employment (number of jobs),2019,881641,WV,WV
54000,West Virginia,Total employment (number of jobs),2020,840976,WV,WV
54000,West Virginia,Total employment (number of jobs),2021,864611,WV,WV
54000,West Virginia,Total employment (number of jobs),2022,885312,WV,WV
54000,West Virginia,Total employment (number of jobs),2023,903815,WV,WV
55000,Wisconsin,Real GDP (millions of chained 2017 dollars) 1/,2017,321886.8,WI,WI
55000,Wisconsin,Real GDP (millions of chained 2017 dollars) 1/,2018,328832.4,WI,WI
55000,Wisconsin,Real GDP (millions of chained 2017 dollars) 1/,2019,333256.8,WI,WI
55000,Wisconsin,Real GDP (millions of chained 2017 dollars) 1/,2020,322470.6,WI,WI
55000,Wisconsin,Real GDP (millions of chained 2017 dollars) 1/,2021,334514,WI,WI
55000,Wisconsin,Real GDP (millions of chained 2017 dollars) 1/,2022,339747.9,WI,WI
55000,Wisconsin,Real GDP (millions of chained 2017 dollars) 1/,2023,344570.8,WI,WI
55000,Wisconsin,Real per capita personal income 4/,2017,51771,WI,WI
55000,Wisconsin,Real per capita personal income 4/,2018,52805,WI,WI
55000,Wisconsin,Real per capita personal income 4/,2019,53655,WI,WI
55000,Wisconsin,Real per capita personal income 4/,2020,57326,WI,WI
55000,Wisconsin,Real per capita personal income 4/,2021,59596,WI,WI
55000,Wisconsin,Real per capita personal income 4/,2022,57831,WI,WI
55000,Wisconsin,Real per capita personal income 4/,2023,57962,WI,WI
55000,Wisconsin,Total employment (number of jobs),2017,3678859,WI,WI
55000,Wisconsin,Total employment (number of jobs),2018,3721096,WI,WI
55000,Wisconsin,Total employment (number of jobs),2019,3717587,WI,WI
55000,Wisconsin,Total employment (number of jobs),2020,3580658,WI,WI
55000,Wisconsin,Total employment (number of jobs),2021,3682359,WI,WI
55000,Wisconsin,Total employment (number of jobs),2022,3775679,WI,WI
55000,Wisconsin,Total employment (number of jobs),2023,3855150,WI,WI
56000,Wyoming,Real GDP (millions of chained 2017 dollars) 1/,2017,37620.3,WY,WY
56000,Wyoming,Real GDP (millions of chained 2017 dollars) 1/,2018,37977.2,WY,WY
56000,Wyoming,Real GDP (millions of chained 2017 dollars) 1/,2019,38577.1,WY,WY
56000,Wyoming,Real GDP (millions of chained 2017 dollars) 1/,2020,36198.2,WY,WY
56000,Wyoming,Real GDP (millions of chained 2017 dollars) 1/,2021,37131.8,WY,WY
56000,Wyoming,Real GDP (millions of chained 2017 dollars) 1/,2022,37827.2,WY,WY
56000,Wyoming,Real GDP (millions of chained 2017 dollars) 1/,2023,40210.8,WY,WY
56000,Wyoming,Real per capita personal income 4/,2017,58146,WY,WY
56000,Wyoming,Real per capita personal income 4/,2018,62945,WY,WY
56000,Wyoming,Real per capita personal income 4/,2019,63606,WY,WY
56000,Wyoming,Real per capita personal income 4/,2020,67929,WY,WY
56000,Wyoming,Real per capita personal income 4/,2021,71298,WY,WY
56000,Wyoming,Real per capita personal income 4/,2022,71818,WY,WY
56000,Wyoming,Real per capita personal income 4/,2023,75015,WY,WY
56000,Wyoming,Total employment (number of jobs),2017,398968,WY,WY
56000,Wyoming,Total employment (number of jobs),2018,404591,WY,WY
56000,Wyoming,Total employment (number of jobs),2019,407870,WY,WY
56000,Wyoming,Total employment (number of jobs),2020,401353,WY,WY
56000,Wyoming,Total employment (number of jobs),2021,419813,WY,WY
56000,Wyoming,Total employment (number of jobs),2022,430153,WY,WY
56000,Wyoming,Total employment (number of jobs),2023,443007,WY,WY
