fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,is_minority_owned,total_obligation
2024,46083,SD,Department of Defense,333618,OTHER ENGINE EQUIPMENT MANUFACTURING,true,false,false,false,429132.41000000003
2024,54081,WV,Department of Labor,561710,EXTERMINATING AND PEST CONTROL SERVICES,true,false,false,false,9600.0
2024,48085,TX,Department of the Treasury,813920,PROFESSIONAL ORGANIZATIONS,true,false,false,false,130670.0
2024,51059,VA,Department of State,332321,METAL WINDOW AND DOOR MANUFACTURING,true,false,false,true,10131.81
2024,32003,NV,Department of Justice,722320,CATERERS,true,true,false,true,21105.0
2024,51107,VA,Department of Education,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,true,1669321.1500000001
2024,11001,DC,Department of Defense,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,true,false,false,true,15174824.95
2024,39057,OH,Department of Defense,541614,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",true,false,true,true,114174.49
2024,06019,CA,Department of Agriculture,311411,"FROZEN FRUIT, JUICE, AND VEGETABLE MANUFACTURING",true,true,true,true,4831426.949999999
2024,08013,CO,Department of Veterans Affairs,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,true,true,36903.6
2024,06037,CA,Department of Homeland Security,315999,OTHER APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,true,true,false,false,0.0
2024,51059,VA,Department of Homeland Security,562910,REMEDIATION SERVICES,true,false,true,false,0.0
2024,42017,PA,Department of Defense,332439,OTHER METAL CONTAINER MANUFACTURING,true,false,false,false,441947.59
2024,42085,PA,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,false,false,116997.0
2024,12127,FL,Department of Veterans Affairs,541614,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",true,false,true,false,77719.33
2024,41017,OR,Department of Agriculture,541310,ARCHITECTURAL SERVICES,true,false,false,false,9109.0
2024,36103,NY,Department of Defense,327110,"POTTERY, CERAMICS, AND PLUMBING FIXTURE MANUFACTURING",true,true,false,false,400.0
2024,06081,CA,Department of Veterans Affairs,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,false,true,false,120392.0
2024,51550,VA,Department of Defense,333310,COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,true,false,true,false,33489.25
2024,53071,WA,Department of Justice,334112,COMPUTER STORAGE DEVICE MANUFACTURING,true,true,false,false,123843.04000000001
2024,08059,CO,Department of Health and Human Services,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,false,1585206.42
2024,36081,NY,Department of Defense,334515,INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,true,false,false,false,43788.1
2024,21067,KY,General Services Administration,316998,ALL OTHER LEATHER GOOD AND ALLIED PRODUCT MANUFACTURING,true,false,true,false,0.0
2024,08014,CO,Department of Defense,423450,"MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",true,false,true,false,99620.64000000001
2024,05091,AR,Department of Transportation,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,true,false,false,246916.59
2024,34023,NJ,Department of Defense,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,true,false,true,10005.0
2024,12011,FL,Department of Defense,332111,IRON AND STEEL FORGING,true,false,true,false,579.84
2024,36053,NY,Department of Homeland Security,562910,REMEDIATION SERVICES,true,false,false,false,300826.01
2024,39113,OH,Department of Defense,561790,OTHER SERVICES TO BUILDINGS AND DWELLINGS,true,false,false,true,107638.88
2024,34025,NJ,Department of Defense,332439,OTHER METAL CONTAINER MANUFACTURING,true,true,false,false,52514.29
2024,48113,TX,Department of Defense,335314,RELAY AND INDUSTRIAL CONTROL MANUFACTURING,true,false,false,false,453102.0
2024,08031,CO,Department of Defense,334514,TOTALIZING FLUID METER AND COUNTING DEVICE MANUFACTURING,true,false,false,false,19348.88
2024,42091,PA,Department of Agriculture,561990,ALL OTHER SUPPORT SERVICES,true,true,false,true,247993.28000000003
2024,12103,FL,Department of Defense,332721,PRECISION TURNED PRODUCT MANUFACTURING,true,false,false,false,9000.0
2024,20173,KS,Department of Defense,313110,"FIBER, YARN, AND THREAD MILLS",true,false,false,false,0.0
2024,24037,MD,Department of Defense,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,true,false,true,false,3768886.73
2024,37077,NC,Department of Agriculture,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,true,true,false,false,867373.0
2024,24003,MD,Department of State,541930,TRANSLATION AND INTERPRETATION SERVICES,true,false,true,true,0.0
2024,37019,NC,Department of Veterans Affairs,513120,PERIODICAL PUBLISHERS,true,false,false,false,48224.68
2024,48027,TX,General Services Administration,532112,PASSENGER CAR LEASING,true,false,false,false,86941.18000000001
2024,01097,AL,Department of Defense,561720,JANITORIAL SERVICES,true,true,true,false,88664.0
2024,24033,MD,Department of Defense,238160,ROOFING CONTRACTORS,true,true,false,true,0.0
2024,37081,NC,Department of Defense,335931,CURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,false,false,904.5200000000001
2024,18043,IN,General Services Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,false,113045.0
2024,48251,TX,Department of Justice,621512,DIAGNOSTIC IMAGING CENTERS,true,true,false,false,73500.0
2024,51013,VA,Department of the Interior,511210,SOFTWARE PUBLISHERS,true,true,false,false,0.0
2024,04013,AZ,Department of the Interior,481211,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,true,true,false,false,190839.6
2024,06085,CA,Department of Defense,332710,MACHINE SHOPS,true,true,false,false,114650.25
2024,19163,IA,Department of Defense,334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",true,false,false,false,55925.0
2024,16019,ID,Department of Agriculture,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,true,false,false,0.0
2024,13013,GA,Department of Defense,562211,HAZARDOUS WASTE TREATMENT AND DISPOSAL,true,true,false,false,27023.06
2024,18003,IN,Department of Defense,333310,COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,true,false,false,false,93489.53
2024,01089,AL,Department of Justice,561612,SECURITY GUARDS AND PATROL SERVICES,true,false,false,true,1908380.4
2024,53033,WA,General Services Administration,532112,PASSENGER CAR LEASING,true,false,false,false,339833.28
2024,55007,WI,Department of Agriculture,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,false,false,0.0
2024,46055,SD,Department of Defense,333517,MACHINE TOOL MANUFACTURING,true,false,false,false,70506.69
2024,42109,PA,Department of Defense,331210,IRON AND STEEL PIPE AND TUBE MANUFACTURING FROM PURCHASED STEEL,true,false,false,false,119971.56
2024,24027,MD,Department of Defense,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,true,false,18058478.970000003
2024,26049,MI,Department of Veterans Affairs,561730,LANDSCAPING SERVICES,true,false,true,true,135496.19
2024,22071,LA,Department of Justice,561450,CREDIT BUREAUS,true,false,false,false,1500.0
2024,54037,WV,Department of Agriculture,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,false,false,26246.0
2024,41051,OR,Department of Commerce,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,true,564502.5
2024,06097,CA,Department of Defense,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,true,false,true,false,0.0
2024,51155,VA,Department of Defense,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,true,false,false,1346564.8
2024,48027,TX,Department of Defense,336310,MOTOR VEHICLE GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,true,false,false,false,43821.07
2024,33005,NH,Department of Defense,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,false,false,14665.2
2024,49057,UT,Department of the Interior,212313,CRUSHED AND BROKEN GRANITE MINING AND QUARRYING,true,true,false,true,0.0
2024,12086,FL,Department of Labor,561990,ALL OTHER SUPPORT SERVICES,true,false,true,true,0.0
2024,12086,FL,Department of Defense,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",true,false,true,false,5777866.16
2024,02020,AK,Department of Health and Human Services,518210,"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",true,false,false,true,5307365.03
2024,05119,AR,Department of Defense,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,true,true,false,false,26540.16
2024,51059,VA,Department of Justice,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,false,29160218.24
2024,51013,VA,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,true,true,451948.65
2024,12011,FL,Department of Defense,333994,INDUSTRIAL PROCESS FURNACE AND OVEN MANUFACTURING,true,true,false,false,72198.14
2024,22079,LA,Department of Defense,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,true,false,false,false,21879.0
2024,36103,NY,Department of Veterans Affairs,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,false,true,false,169648.0
2024,47187,TN,Department of Defense,314999,ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS,true,false,true,false,13578.0
2024,24031,MD,Department of Health and Human Services,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,false,false,false,612607.37
2024,34035,NJ,Department of Defense,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,false,false,true,20000.0
2024,12101,FL,Department of Defense,333998,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,true,false,false,false,5952.0
2024,11001,DC,Department of Labor,541330,ENGINEERING SERVICES,true,false,false,true,4324412.15
2024,06073,CA,Department of Defense,541930,TRANSLATION AND INTERPRETATION SERVICES,true,false,false,false,213824.86
2024,51550,VA,Department of Homeland Security,541430,GRAPHIC DESIGN SERVICES,true,false,false,true,943975.88
2024,38025,ND,Department of the Interior,531320,OFFICES OF REAL ESTATE APPRAISERS,true,false,false,false,35000.0
2024,17119,IL,Department of Justice,811210,ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,false,false,false,354.0
2024,46071,SD,Department of the Interior,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,true,false,69000.0
2024,06025,CA,Department of Health and Human Services,333413,INDUSTRIAL AND COMMERCIAL FAN AND BLOWER AND AIR PURIFICATION EQUIPMENT MANUFACTURING,true,false,false,true,31995.0
2024,13089,GA,Department of the Interior,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,true,true,false,false,277876.11
2024,12015,FL,Department of Homeland Security,532490,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,false,false,17405.39
2024,42003,PA,Department of Transportation,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,true,false,false,18214.1
2024,21111,KY,Department of Defense,332991,BALL AND ROLLER BEARING MANUFACTURING,true,false,false,false,3807.46
2024,13117,GA,National Aeronautics and Space Administration,333994,INDUSTRIAL PROCESS FURNACE AND OVEN MANUFACTURING,true,true,false,false,418610.33
2024,28149,MS,Department of Defense,333618,OTHER ENGINE EQUIPMENT MANUFACTURING,true,false,true,true,128436.5
2024,12057,FL,Department of Veterans Affairs,334510,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING,true,false,false,false,334376.0
2024,25001,MA,Department of Homeland Security,722310,FOOD SERVICE CONTRACTORS,true,false,false,false,435205.44999999995
2024,01015,AL,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,true,4305439.0
2024,01047,AL,Department of Defense,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,true,false,true,988356.3
2024,06095,CA,Department of Defense,332911,INDUSTRIAL VALVE MANUFACTURING,true,false,false,false,8675.9
2024,13185,GA,Department of Defense,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,true,true,true,28396.98
2024,12071,FL,Department of Defense,326220,RUBBER AND PLASTICS HOSES AND BELTING MANUFACTURING,true,false,true,false,453423.18
2024,47161,TN,Department of the Interior,325920,EXPLOSIVES MANUFACTURING,true,false,true,false,597.0
2024,47093,TN,Department of Defense,333996,FLUID POWER PUMP AND MOTOR MANUFACTURING,true,false,false,false,69715.1
2024,34035,NJ,Department of Defense,333996,FLUID POWER PUMP AND MOTOR MANUFACTURING,true,false,false,false,8712.86
2024,48027,TX,Department of Defense,611710,EDUCATIONAL SUPPORT SERVICES,true,false,true,false,530973.65
2024,37063,NC,Department of Health and Human Services,611420,COMPUTER TRAINING,true,true,false,false,523429.6
2024,25027,MA,Department of Defense,339991,"GASKET, PACKING, AND SEALING DEVICE MANUFACTURING",true,false,true,false,72429.0
2024,53055,WA,Department of the Interior,541380,TESTING LABORATORIES AND SERVICES,true,false,false,true,2100.0
2024,48309,TX,General Services Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,false,154081.84
2024,34001,NJ,Department of Homeland Security,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,false,191282.78
2024,41061,OR,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,true,false,false,266886.3
2024,51107,VA,Department of Justice,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,true,false,false,5000000.0
2024,48121,TX,Social Security Administration,621111,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),true,true,false,false,73560.0
2024,06087,CA,Department of the Interior,541380,TESTING LABORATORIES AND SERVICES,true,true,false,true,48328.0
2024,12086,FL,Department of Homeland Security,315250,CUT AND SEW APPAREL MANUFACTURING (EXCEPT CONTRACTORS),true,false,false,false,47942.52
2024,19169,IA,Department of Defense,334515,INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,true,false,false,false,6994.83
2024,51810,VA,Department of Defense,333517,MACHINE TOOL MANUFACTURING,true,false,false,false,8307.0
2024,36081,NY,Department of the Interior,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,true,78215.4
2024,39035,OH,General Services Administration,541410,INTERIOR DESIGN SERVICES,true,true,false,false,10006.1
2024,12057,FL,Department of State,336999,ALL OTHER TRANSPORTATION EQUIPMENT MANUFACTURING,true,false,false,false,73970.0
2024,13015,GA,Department of State,481211,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,true,false,true,false,30096983.62
2024,17031,IL,Department of the Treasury,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,false,130958.9
2024,35045,NM,Department of Health and Human Services,621320,OFFICES OF OPTOMETRISTS,true,true,false,false,273339.27
2024,30029,MT,Department of Justice,541199,ALL OTHER LEGAL SERVICES,true,true,false,false,81011.0
2024,06075,CA,General Services Administration,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,false,false,129714.95
2024,48029,TX,Department of Justice,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,true,1750.0
2024,06065,CA,Department of Defense,334514,TOTALIZING FLUID METER AND COUNTING DEVICE MANUFACTURING,true,true,false,true,6900.0
2024,37119,NC,Department of Justice,621420,OUTPATIENT MENTAL HEALTH AND SUBSTANCE ABUSE CENTERS,true,false,false,true,298500.0
2024,51059,VA,Department of Health and Human Services,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,false,6043980.74
2024,32003,NV,Department of Transportation,238140,MASONRY CONTRACTORS,true,false,false,true,70910.0
2024,48167,TX,Department of Homeland Security,333415,AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING,true,false,true,true,17492.68
2024,25017,MA,Department of Defense,334290,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,false,154318.47999999998
2024,51013,VA,Department of Labor,315990,APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,true,false,true,false,5100.0
2024,13089,GA,Department of Health and Human Services,334517,IRRADIATION APPARATUS MANUFACTURING,true,false,false,false,209845.0
2024,19103,IA,Department of Veterans Affairs,493110,GENERAL WAREHOUSING AND STORAGE,true,false,false,false,43231.4
2024,12033,FL,Department of Defense,541330,ENGINEERING SERVICES,true,false,true,false,6824097.049999999
2024,26125,MI,Department of Health and Human Services,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,true,false,3567989.53
2024,11001,DC,Department of the Treasury,541430,GRAPHIC DESIGN SERVICES,true,false,false,false,672453.63
2024,25017,MA,Department of Defense,334510,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING,true,true,false,false,20385.0
2024,24033,MD,National Gallery of Art,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,true,49875.65
2024,51710,VA,Department of Defense,562991,SEPTIC TANK AND RELATED SERVICES,true,true,false,false,13645.7
2024,12033,FL,Department of the Interior,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,true,true,false,false,74891.16
2024,56043,WY,Department of the Interior,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,true,false,true,false,12082.5
2024,51510,VA,Department of Defense,511130,BOOK PUBLISHERS,true,false,false,false,1523236.4000000001
2024,06029,CA,Department of State,423720,PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) MERCHANT WHOLESALERS,true,false,false,false,28903.9
2024,51107,VA,Department of Defense,541330,ENGINEERING SERVICES,true,false,false,false,6252447.74
2024,06037,CA,Department of Agriculture,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),true,false,false,true,282131.0
2024,47055,TN,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,false,true,50919.5
2024,48113,TX,Department of State,334118,COMPUTER TERMINAL AND OTHER COMPUTER PERIPHERAL EQUIPMENT MANUFACTURING,true,true,false,false,1650.0
2024,32031,NV,Department of the Interior,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",true,false,false,false,117469.28
2024,02020,AK,Department of Defense,562111,SOLID WASTE COLLECTION,true,false,false,true,943601.1499999999
2024,42045,PA,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,338013.08999999997
2024,39113,OH,Department of Defense,331420,"COPPER ROLLING, DRAWING, EXTRUDING, AND ALLOYING",true,false,false,false,24310.949999999997
2024,35003,NM,Department of Agriculture,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",true,true,false,false,78995.98
2024,06059,CA,Department of Defense,561210,FACILITIES SUPPORT SERVICES,true,false,false,true,1235238.9200000002
2024,51510,VA,Department of Agriculture,541930,TRANSLATION AND INTERPRETATION SERVICES,true,false,false,true,165055.0
2024,06085,CA,Department of Health and Human Services,333310,COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,true,false,false,false,24896.0
2024,02020,AK,Department of Defense,333310,COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,true,false,false,false,448674.72
2024,12057,FL,Department of Veterans Affairs,812930,PARKING LOTS AND GARAGES,true,false,true,false,547778.16
2024,11001,DC,Department of State,562111,SOLID WASTE COLLECTION,true,true,false,true,827792.1100000001
2024,06047,CA,Department of Defense,332439,OTHER METAL CONTAINER MANUFACTURING,true,false,false,false,91070.34
2024,45051,SC,Department of Commerce,334515,INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,true,false,false,false,34475.0
2024,21211,KY,Department of Agriculture,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,true,false,false,false,70486.49
2024,39101,OH,Department of Defense,336991,"MOTORCYCLE, BICYCLE, AND PARTS MANUFACTURING",true,true,false,true,74846.12
2024,42017,PA,Department of Defense,336415,GUIDED MISSILE AND SPACE VEHICLE PROPULSION UNIT AND PROPULSION UNIT PARTS MANUFACTURING,true,false,false,false,209965.10999999996
2024,09190,CT,National Aeronautics and Space Administration,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,false,false,0.0
2024,47155,TN,Department of the Interior,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,true,false,false,false,9600.0
2024,40143,OK,Department of Defense,335139,ELECTRIC LAMP BULB AND OTHER LIGHTING EQUIPMENT MANUFACTURING,true,false,false,false,20840.0
2024,24031,MD,Department of Defense,511210,SOFTWARE PUBLISHERS,true,true,false,false,136106.77
2024,12103,FL,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,false,false,1717868.1099999999
2024,12103,FL,Department of the Interior,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,true,false,2742051.54
2024,08041,CO,Department of Defense,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,false,false,false,2400.68
2024,42055,PA,Department of Defense,541330,ENGINEERING SERVICES,true,false,false,true,1152380.25
2024,26049,MI,Department of Veterans Affairs,334510,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING,true,false,true,false,56291.9
2024,13089,GA,Department of Homeland Security,561492,COURT REPORTING AND STENOTYPE SERVICES,true,false,false,false,6051.25
2024,26045,MI,Department of Defense,624110,CHILD AND YOUTH SERVICES,true,true,false,true,8387.18
2024,37051,NC,Department of Defense,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,true,true,4078474.7399999998
2024,06073,CA,Department of Defense,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,true,true,false,1058962.0
2024,42029,PA,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,false,1003606.45
2024,06047,CA,Department of Justice,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,false,17214.7
2024,11001,DC,Federal Election Commission,532420,OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,false,false,50723.92
2024,44007,RI,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,false,false,206297.0
2024,17197,IL,Department of Agriculture,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",true,false,true,true,58471.6
2024,34007,NJ,National Aeronautics and Space Administration,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,false,false,24558.1
2024,51710,VA,Department of Defense,624310,VOCATIONAL REHABILITATION SERVICES,true,true,true,false,10225.0
2024,12095,FL,Department of Veterans Affairs,561210,FACILITIES SUPPORT SERVICES,true,false,true,false,556702.16
2024,41039,OR,Department of the Interior,113210,FOREST NURSERIES AND GATHERING OF FOREST PRODUCTS,true,false,false,true,468382.65
2024,12103,FL,Department of Veterans Affairs,561730,LANDSCAPING SERVICES,true,false,true,false,443917.95
2024,72127,PR,General Services Administration,561720,JANITORIAL SERVICES,true,false,true,true,634731.96
2024,51107,VA,Department of Justice,513210,SOFTWARE PUBLISHERS,true,false,false,false,3474.0
2024,53033,WA,Department of Commerce,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",true,false,false,false,478940.0
2024,48113,TX,Department of Defense,332996,FABRICATED PIPE AND PIPE FITTING MANUFACTURING,true,false,true,false,21744.2
2024,41017,OR,Department of Agriculture,484220,"SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL",true,false,false,false,61638.1
2024,24031,MD,Department of Defense,325211,PLASTICS MATERIAL AND RESIN MANUFACTURING,true,false,false,false,158841.03
2024,01097,AL,Department of Commerce,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,true,true,false,52606.0
2024,51059,VA,General Services Administration,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,true,33162.15
2024,01125,AL,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,1511620.0
2024,51199,VA,Department of Defense,511210,SOFTWARE PUBLISHERS,true,false,true,false,17151.0
2024,36055,NY,Department of Defense,334512,"AUTOMATIC ENVIRONMENTAL CONTROL MANUFACTURING FOR RESIDENTIAL, COMMERCIAL, AND APPLIANCE USE",true,false,true,false,112908.39
2024,24031,MD,Department of Defense,337127,INSTITUTIONAL FURNITURE MANUFACTURING,true,false,true,true,492242.21
2024,51059,VA,Department of Defense,923110,ADMINISTRATION OF EDUCATION PROGRAMS,true,false,false,false,727883.44
2024,08059,CO,Department of Defense,333515,CUTTING TOOL AND MACHINE TOOL ACCESSORY MANUFACTURING,true,false,false,false,85835.0
2024,36065,NY,Department of Defense,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",true,false,true,false,1734.3
2024,01089,AL,Department of Defense,331491,"NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM) ROLLING, DRAWING, AND EXTRUDING",true,true,false,false,188600.0
2024,32003,NV,Department of the Interior,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,false,1151036.28
2024,51540,VA,U.S. Agency for Global Media,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,true,2584542.9
2024,72127,PR,Department of Justice,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,true,true,false,false,9050.94
2024,47157,TN,Department of Veterans Affairs,532490,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,false,false,12700.0
2024,36047,NY,Department of Agriculture,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,true,59113.75
2024,08103,CO,Department of the Interior,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,true,true,true,28892.0
2024,42071,PA,Department of Defense,339991,"GASKET, PACKING, AND SEALING DEVICE MANUFACTURING",true,false,false,false,3037.7
2024,56029,WY,Department of the Interior,481211,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,true,false,true,false,976820.0
2024,17051,IL,Department of Justice,621910,AMBULANCE SERVICES,true,false,false,false,42909.340000000004
2024,12057,FL,Department of Defense,561990,ALL OTHER SUPPORT SERVICES,true,false,false,false,20338.8
2024,48113,TX,Department of Defense,339920,SPORTING AND ATHLETIC GOODS MANUFACTURING,true,true,false,false,65168.82
2024,13225,GA,Department of Agriculture,111335,TREE NUT FARMING,true,false,false,false,24417.5
2024,21093,KY,Department of Defense,532120,"TRUCK, UTILITY TRAILER, AND RV (RECREATIONAL VEHICLE) RENTAL AND LEASING",true,false,false,false,613967.54
2024,12009,FL,Department of the Interior,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,true,594227.2000000001
