fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,is_minority_owned,total_obligation
2022,45079,SC,Department of Veterans Affairs,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,false,true,true,148659.13
2022,21067,KY,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,false,true,224667.34000000003
2022,11001,DC,General Services Administration,485999,ALL OTHER TRANSIT AND GROUND PASSENGER TRANSPORTATION,true,false,false,true,50050.0
2022,36019,NY,Department of Defense,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,true,false,true,613791.49
2022,02020,AK,Department of State,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,true,29469132.61
2022,37113,NC,Department of Agriculture,621330,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),true,true,false,false,79695.0
2022,01089,AL,Department of the Treasury,541612,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",true,false,true,false,111615.2
2022,06057,CA,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,false,17334897.759999998
2022,51740,VA,Department of Defense,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,false,true,false,308692.27
2022,08101,CO,Department of Veterans Affairs,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),true,false,false,false,1135132.6
2022,45079,SC,Department of Defense,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,true,false,false,755859.48
2022,11001,DC,Department of Defense,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",true,false,false,false,18570502.6
2022,53077,WA,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,4200856.29
2022,11001,DC,Department of Homeland Security,541930,TRANSLATION AND INTERPRETATION SERVICES,true,true,false,true,1438391.26
2022,17029,IL,Department of Veterans Affairs,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),true,false,false,false,422274.2
2022,29095,MO,Department of Veterans Affairs,325412,PHARMACEUTICAL PREPARATION MANUFACTURING,true,false,false,false,5922071.100000001
2022,20103,KS,Department of Defense,334310,AUDIO AND VIDEO EQUIPMENT MANUFACTURING,true,false,false,true,86040.93
2022,24027,MD,Department of State,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,false,36969121.88999999
2022,39113,OH,Department of Veterans Affairs,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,false,9870447.21
2022,27053,MN,Department of Veterans Affairs,334510,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING,true,false,false,false,3562147.2300000004
2022,42041,PA,Department of Defense,321212,SOFTWOOD VENEER AND PLYWOOD MANUFACTURING,true,true,false,false,376858.38
2022,51650,VA,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,21287556.74
2022,20173,KS,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,false,23567.0
2022,17031,IL,Department of Veterans Affairs,334510,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING,true,false,true,false,85648.0
2022,37119,NC,Department of Defense,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,true,239287.89
2022,24025,MD,General Services Administration,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,false,false,7993235.069999998
2022,51153,VA,Department of Homeland Security,423840,INDUSTRIAL SUPPLIES MERCHANT WHOLESALERS,true,false,false,true,18420.5
2022,29169,MO,Department of Defense,238320,PAINTING AND WALL COVERING CONTRACTORS,true,true,true,false,1294836.74
2022,06037,CA,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,false,200998931.28000003
2022,39095,OH,Department of Justice,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,false,true,true,155872.0
2022,11001,DC,Department of Defense,541330,ENGINEERING SERVICES,true,false,false,false,224193137.66000003
2022,25025,MA,Department of Veterans Affairs,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,true,false,611808.62
2022,45013,SC,Department of Defense,562910,REMEDIATION SERVICES,true,false,false,false,402364.24
2022,12009,FL,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,true,false,false,1305896.53
2022,13135,GA,Department of Defense,333924,"INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",true,false,false,false,738776.34
2022,11001,DC,Department of Veterans Affairs,541613,MARKETING CONSULTING SERVICES,true,true,true,false,5590920.98
2022,49035,UT,Department of Defense,561720,JANITORIAL SERVICES,true,false,true,false,169787.5
2022,55069,WI,Department of Veterans Affairs,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),true,false,false,false,209607.92
2022,37167,NC,General Services Administration,339994,"BROOM, BRUSH, AND MOP MANUFACTURING",true,false,true,false,353484.0
2022,51149,VA,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,true,false,true,3220162.17
2022,13127,GA,Department of Homeland Security,423130,TIRE AND TUBE MERCHANT WHOLESALERS,true,true,false,false,144071.65
2022,16005,ID,Department of Agriculture,336212,TRUCK TRAILER MANUFACTURING,true,false,true,false,140893.0
2022,25027,MA,Department of Veterans Affairs,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",true,false,false,false,40708.0
2022,34021,NJ,Department of Homeland Security,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,true,false,false,1929.6
2022,16035,ID,Department of Transportation,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",true,false,false,false,0.0
2022,51059,VA,Department of Health and Human Services,541613,MARKETING CONSULTING SERVICES,true,false,false,true,2037344.56
2022,51059,VA,Department of State,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,true,false,false,3222246.67
2022,17093,IL,Department of Defense,322230,STATIONERY PRODUCT MANUFACTURING,true,false,false,false,172647.56
2022,13095,GA,General Services Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,true,239774.77999999997
2022,42101,PA,Department of Defense,333912,AIR AND GAS COMPRESSOR MANUFACTURING,true,true,false,false,42615.52
2022,06029,CA,Department of Defense,562910,REMEDIATION SERVICES,true,false,false,true,26121981.62
2022,21093,KY,Department of Defense,562991,SEPTIC TANK AND RELATED SERVICES,true,false,false,false,1491492.5
2022,17093,IL,General Services Administration,332510,HARDWARE MANUFACTURING,true,true,false,true,527913.1500000001
2022,01089,AL,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,false,3633667.4
2022,48439,TX,Department of Defense,314910,TEXTILE BAG AND CANVAS MILLS,true,false,false,false,122752.56
2022,51059,VA,Department of Defense,541330,ENGINEERING SERVICES,true,false,true,true,47452788.07
2022,24031,MD,Department of Justice,561611,INVESTIGATION SERVICES,true,true,false,true,349600.0
2022,12009,FL,National Aeronautics and Space Administration,541330,ENGINEERING SERVICES,true,false,true,false,2759109.04
2022,12103,FL,Department of Veterans Affairs,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),true,true,true,false,141491.84
2022,06115,CA,Department of Agriculture,113310,LOGGING,true,false,false,false,0.0
2022,47163,TN,National Aeronautics and Space Administration,336411,AIRCRAFT MANUFACTURING,true,false,false,false,49500.0
2022,40109,OK,Department of Agriculture,441210,RECREATIONAL VEHICLE DEALERS,true,false,false,false,59200.0
2022,11001,DC,Department of Agriculture,519130,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,true,false,false,false,66721.0
2022,42091,PA,General Services Administration,312112,BOTTLED WATER MANUFACTURING,true,true,false,true,892824.28
2022,53033,WA,Department of Defense,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,true,true,3376192.8000000003
2022,25025,MA,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,false,true,1280433.11
2022,51059,VA,Department of Transportation,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,true,1082982.4
2022,48465,TX,Department of Defense,336112,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,true,true,true,false,95668.68
2022,55079,WI,Department of Defense,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,true,1958211.61
2022,11001,DC,Department of the Treasury,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",true,false,false,true,7342249.680000001
2022,09009,CT,Department of Defense,334510,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING,true,false,false,false,235050.0
2022,48085,TX,Department of Defense,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,true,false,true,true,146724.22
2022,35001,NM,Department of Defense,334310,AUDIO AND VIDEO EQUIPMENT MANUFACTURING,true,true,false,false,19124.42
2022,13135,GA,Department of Defense,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,false,false,false,253000.0
2022,53029,WA,Department of Defense,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,true,true,true,true,4241406.5
2022,51810,VA,Department of Veterans Affairs,336112,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,true,false,true,false,28536.0
2022,39049,OH,Department of Defense,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",true,false,false,false,368681.61
2022,53053,WA,Department of Defense,811213,COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,true,false,false,true,191325.16
2022,11001,DC,Department of Health and Human Services,541330,ENGINEERING SERVICES,true,true,false,true,16397072.12
2022,24031,MD,General Services Administration,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,false,868755.44
2022,51153,VA,Department of Defense,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,true,21981228.929999996
2022,06037,CA,Department of Defense,332721,PRECISION TURNED PRODUCT MANUFACTURING,true,false,false,true,76167.15000000001
2022,12117,FL,Department of Defense,335121,RESIDENTIAL ELECTRIC LIGHTING FIXTURE MANUFACTURING,true,true,false,false,2326.42
2022,24025,MD,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,30146962.73
2022,08069,CO,Department of the Interior,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,true,false,false,true,19936941.4
2022,17177,IL,Department of Defense,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",true,true,false,false,87615.78000000001
2022,37049,NC,Department of Defense,562211,HAZARDOUS WASTE TREATMENT AND DISPOSAL,true,false,false,false,1278421.0699999998
2022,28047,MS,Department of Defense,561210,FACILITIES SUPPORT SERVICES,true,true,false,false,5974123.55
2022,35001,NM,Department of Defense,339920,SPORTING AND ATHLETIC GOODS MANUFACTURING,true,false,false,false,65721.0
2022,49011,UT,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,false,1356066.79
2022,06065,CA,Department of Defense,541330,ENGINEERING SERVICES,true,false,true,true,7570496.64
2022,36065,NY,Department of Defense,326122,PLASTICS PIPE AND PIPE FITTING MANUFACTURING,true,false,false,false,58997.63000000001
2022,17043,IL,Department of Agriculture,311611,ANIMAL (EXCEPT POULTRY) SLAUGHTERING,true,false,false,false,24823034.18
2022,04019,AZ,Department of Veterans Affairs,561612,SECURITY GUARDS AND PATROL SERVICES,true,false,true,true,132194.28
2022,06049,CA,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,false,7354037.729999999
2022,53033,WA,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,1603425.78
2022,39057,OH,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,false,15844664.150000002
2022,24031,MD,Department of Defense,541310,ARCHITECTURAL SERVICES,true,false,false,false,980022.0
2022,08001,CO,Department of Veterans Affairs,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,false,true,false,2472867.96
2022,06001,CA,Department of Defense,511210,SOFTWARE PUBLISHERS,true,true,false,true,561172.3200000001
2022,11001,DC,Agency for International Development,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,false,false,true,14254055.449999997
2022,06029,CA,Department of Defense,238910,SITE PREPARATION CONTRACTORS,true,false,false,true,375934.28
2022,29169,MO,Department of Defense,811213,COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,true,false,false,false,182770.0
2022,21119,KY,Department of Homeland Security,541614,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",true,false,true,false,17264589.259999998
2022,13139,GA,Department of Defense,332510,HARDWARE MANUFACTURING,true,true,false,false,308726.08999999997
2022,12095,FL,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,true,1454621.0
2022,12031,FL,Department of Defense,339950,SIGN MANUFACTURING,true,false,true,false,36989.24
2022,09009,CT,Department of Veterans Affairs,238190,"OTHER FOUNDATION, STRUCTURE, AND BUILDING EXTERIOR CONTRACTORS",true,false,true,false,97141.45
2022,12095,FL,Department of Defense,333612,"SPEED CHANGER, INDUSTRIAL HIGH-SPEED DRIVE, AND GEAR MANUFACTURING",true,false,false,true,831389.6799999999
2022,51013,VA,Department of Defense,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,true,false,false,1416410.0
2022,32003,NV,Department of Defense,562211,HAZARDOUS WASTE TREATMENT AND DISPOSAL,true,true,false,false,149758.47999999998
2022,42089,PA,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,false,1819493.48
2022,13121,GA,Department of Defense,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,true,false,false,true,96000.0
2022,11001,DC,Department of Transportation,541330,ENGINEERING SERVICES,true,true,false,true,16406488.700000001
2022,51013,VA,Department of Defense,541410,INTERIOR DESIGN SERVICES,true,true,false,false,50186.8
2022,01089,AL,Department of Defense,511210,SOFTWARE PUBLISHERS,true,false,false,false,1906936.9100000001
2022,17031,IL,Department of Veterans Affairs,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,true,false,577109.48
2022,36047,NY,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,false,12227909.129999999
2022,48141,TX,Department of Homeland Security,492110,COURIERS AND EXPRESS DELIVERY SERVICES,true,true,false,true,69249.48
2022,06013,CA,Department of Defense,541330,ENGINEERING SERVICES,true,false,false,false,24838.0
2022,34023,NJ,Department of Homeland Security,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,true,false,true,228741.90999999997
2022,02020,AK,Department of Defense,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,false,false,false,10659.96
2022,05035,AR,Department of Defense,541370,SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,true,false,false,false,543831.71
2022,13121,GA,General Services Administration,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,true,false,false,false,171800.0
2022,20091,KS,Department of Agriculture,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,true,4399209.12
2022,53053,WA,Department of Defense,511210,SOFTWARE PUBLISHERS,true,false,false,false,160408.0
2022,54107,WV,Department of the Treasury,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,false,2341252.85
2022,13089,GA,Department of Homeland Security,541930,TRANSLATION AND INTERPRETATION SERVICES,true,true,false,true,83748.5
2022,51510,VA,Department of the Treasury,541219,OTHER ACCOUNTING SERVICES,true,false,false,true,214051.41
2022,10003,DE,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,false,false,3705878.0399999996
2022,51700,VA,Department of Defense,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,false,true,false,0.0
2022,36059,NY,Department of Defense,332991,BALL AND ROLLER BEARING MANUFACTURING,true,false,false,false,9863132.280000001
2022,12033,FL,Department of Veterans Affairs,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,true,false,5208406.959999999
2022,06001,CA,Department of Defense,335911,STORAGE BATTERY MANUFACTURING,true,false,false,false,9181.0
2022,40109,OK,Department of Defense,511210,SOFTWARE PUBLISHERS,true,false,false,false,631642.66
2022,20173,KS,Department of Defense,334310,AUDIO AND VIDEO EQUIPMENT MANUFACTURING,true,false,false,false,95918.91
2022,45079,SC,Department of Veterans Affairs,541310,ARCHITECTURAL SERVICES,true,false,true,false,7125512.089999999
2022,28087,MS,Department of Defense,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,true,false,false,false,238656.0
2022,06081,CA,Department of Veterans Affairs,621511,MEDICAL LABORATORIES,true,false,false,false,843692.05
2022,12011,FL,Department of Defense,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,true,false,false,false,334281.67
2022,48201,TX,General Services Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,1170657.8800000001
2022,51059,VA,Department of Defense,115210,SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION,true,true,false,false,45586.35
2022,24025,MD,Department of Defense,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,false,false,2172810.57
2022,41051,OR,Department of Homeland Security,562910,REMEDIATION SERVICES,true,false,false,false,2190000.0
2022,53035,WA,Department of Defense,811212,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,true,true,false,false,3922.0
2022,08041,CO,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,false,16468200.0
2022,48071,TX,Department of Defense,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,false,false,false,3144586.73
2022,51059,VA,Department of Defense,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,true,true,false,false,905826.8400000001
2022,11001,DC,Department of Homeland Security,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,true,false,false,false,5423201.19
2022,12086,FL,Department of Defense,312120,BREWERIES,true,false,false,false,491032.97000000003
2022,44005,RI,Department of Defense,541330,ENGINEERING SERVICES,true,true,false,false,36387637.47
2022,16001,ID,Department of Agriculture,332510,HARDWARE MANUFACTURING,true,false,false,false,197683.25
2022,21073,KY,Department of Agriculture,336112,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,true,true,false,false,50227.18
2022,06071,CA,Department of Defense,332510,HARDWARE MANUFACTURING,true,true,false,false,1136699.1
2022,51199,VA,Department of Defense,339940,OFFICE SUPPLIES (EXCEPT PAPER) MANUFACTURING,true,true,false,false,298.5
2022,55025,WI,Department of Defense,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,false,44250.0
2022,11001,DC,Office of Personnel Management,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,true,false,1488117.3599999999
2022,42101,PA,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,false,2512910.1000000006
2022,24017,MD,Department of Defense,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,false,false,false,404761.79
2022,06075,CA,General Services Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,6458010.489999999
2022,39113,OH,Department of Defense,532420,OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,false,false,23001.0
2022,06035,CA,Department of Defense,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,true,false,false,false,1800344.04
2022,51107,VA,Department of Homeland Security,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,false,15118021.850000001
2022,27091,MN,Department of Defense,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",true,false,false,false,9194.5
2022,51161,VA,Department of Veterans Affairs,334310,AUDIO AND VIDEO EQUIPMENT MANUFACTURING,true,false,false,false,82100.97
2022,42085,PA,Department of Agriculture,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,true,true,false,false,41091.0
2022,11001,DC,Department of Homeland Security,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,true,true,2309548.36
2022,12073,FL,Department of Defense,333611,TURBINE AND TURBINE GENERATOR SET UNITS MANUFACTURING,true,false,false,false,36780.9
2022,04013,AZ,General Services Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,false,216030.15
2022,34001,NJ,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,999903.02
2022,06013,CA,General Services Administration,531210,OFFICES OF REAL ESTATE AGENTS AND BROKERS,true,false,true,false,0.0
2022,06037,CA,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,true,1221877.0899999999
2022,34005,NJ,General Services Administration,322221,COATED AND LAMINATED PACKAGING PAPER AND PLASTICS FILM MANUFACTURING,true,false,false,false,405657.50000000006
2022,51740,VA,Department of Defense,532490,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,false,true,534380.89
2022,12057,FL,Department of Defense,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,false,6717681.540000001
2022,26163,MI,Department of Defense,541330,ENGINEERING SERVICES,true,false,false,false,1097053.41
2022,34023,NJ,General Services Administration,321920,WOOD CONTAINER AND PALLET MANUFACTURING,true,false,true,false,104835.73999999999
2022,01089,AL,Department of Defense,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",true,false,false,false,817666600.4599999
2022,11001,DC,General Services Administration,541613,MARKETING CONSULTING SERVICES,true,false,false,false,2486152.86
2022,46017,SD,Department of Defense,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,true,false,false,false,832017.0
2022,02020,AK,Department of Defense,238910,SITE PREPARATION CONTRACTORS,true,true,false,false,786801.96
2022,06061,CA,Department of Homeland Security,236210,INDUSTRIAL BUILDING CONSTRUCTION,true,false,false,true,124987.39
2022,53053,WA,Department of Defense,561730,LANDSCAPING SERVICES,true,true,false,false,706618.99
2022,06095,CA,Department of Agriculture,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,true,false,false,false,16867.81
2022,51700,VA,Department of Defense,423450,"MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",true,false,true,false,340465.43
2022,53053,WA,Department of Defense,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,false,false,false,0.0
2022,06099,CA,Department of Defense,336212,TRUCK TRAILER MANUFACTURING,true,false,false,false,18375967.16
2022,35001,NM,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,false,16675504.689999998
2022,01101,AL,Department of Defense,811212,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,true,false,false,false,125017.44
2022,48027,TX,Department of Veterans Affairs,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,false,false,false,329468.78
2022,24035,MD,Department of Defense,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,false,false,1754067.53
2022,11001,DC,U.S. Agency for Global Media,541618,OTHER MANAGEMENT CONSULTING SERVICES,true,false,false,false,80000.0
2022,26125,MI,Department of Defense,423450,"MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",true,false,true,false,1094048.9200000002
2022,51059,VA,Department of Health and Human Services,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,true,false,533916.79
2022,13089,GA,Department of Homeland Security,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,true,161339.38999999998
2022,42029,PA,Department of Defense,327215,GLASS PRODUCT MANUFACTURING MADE OF PURCHASED GLASS,true,false,true,false,684.93
2022,34027,NJ,Department of Defense,562910,REMEDIATION SERVICES,true,false,false,false,820058.0800000001
2022,48041,TX,Department of Veterans Affairs,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,true,true,26048.79
2022,36047,NY,Department of Agriculture,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,true,46126.04
2022,48453,TX,Department of Veterans Affairs,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,false,988670.69
2022,24003,MD,Department of Defense,541930,TRANSLATION AND INTERPRETATION SERVICES,true,true,true,true,714308.85
2022,06001,CA,General Services Administration,326122,PLASTICS PIPE AND PIPE FITTING MANUFACTURING,true,true,false,false,117902.58999999998
2022,26099,MI,Department of Transportation,541219,OTHER ACCOUNTING SERVICES,true,true,false,true,56443.5
2022,51740,VA,Department of Defense,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,false,87342.77
2022,48339,TX,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,true,false,false,7075.96
2022,55133,WI,Department of Defense,333413,INDUSTRIAL AND COMMERCIAL FAN AND BLOWER AND AIR PURIFICATION EQUIPMENT MANUFACTURING,true,false,false,true,37188.0
2022,24031,MD,Department of Defense,333921,ELEVATOR AND MOVING STAIRWAY MANUFACTURING,true,false,false,true,30241.0
2022,51760,VA,Department of Veterans Affairs,238110,POURED CONCRETE FOUNDATION AND STRUCTURE CONTRACTORS,true,false,true,true,62594.0
2022,06037,CA,Department of Defense,238160,ROOFING CONTRACTORS,true,false,false,false,0.0
2022,13127,GA,Department of Homeland Security,337122,NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING,true,false,true,true,15045.82
2022,21093,KY,Department of Defense,511210,SOFTWARE PUBLISHERS,true,false,false,false,382395.51999999996
2022,51550,VA,Department of Defense,335931,CURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,true,false,false,575658.6299999999
2022,11001,DC,Agency for International Development,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,true,false,true,37730291.650000006
2022,06085,CA,General Services Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,4508372.74
2022,12015,FL,Department of Defense,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",true,false,false,false,1171219.3
2022,12009,FL,Department of Defense,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,false,false,false,1308117.62
