fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,is_minority_owned,total_obligation
2023,30063,MT,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,false,64800.0
2023,11001,DC,Agency for International Development,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),true,true,false,true,117802.63
2023,24031,MD,Department of Defense,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,true,false,false,false,203149.91999999998
2023,26049,MI,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,false,true,216474.32
2023,06053,CA,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,true,true,6950679.0
2023,06075,CA,Department of Veterans Affairs,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,true,5954019.779999999
2023,24031,MD,Department of Defense,336411,AIRCRAFT MANUFACTURING,true,false,false,true,52776443.949999996
2023,06047,CA,Department of Justice,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,true,0.0
2023,32003,NV,Department of the Interior,333120,CONSTRUCTION MACHINERY MANUFACTURING,true,false,false,false,220737.0
2023,39113,OH,Department of Defense,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,true,false,false,false,1163254.73
2023,12057,FL,Department of Defense,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,true,false,true,1989420.7099999997
2023,44005,RI,Department of Defense,491110,POSTAL SERVICE,true,true,false,true,640013.04
2023,24005,MD,Department of Defense,333914,"MEASURING, DISPENSING, AND OTHER PUMPING EQUIPMENT MANUFACTURING",true,false,true,false,31211.72
2023,48201,TX,Department of Defense,322291,SANITARY PAPER PRODUCT MANUFACTURING,true,false,false,true,4765.910000000001
2023,51013,VA,Department of State,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,true,true,false,true,98080.0
2023,34003,NJ,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,false,false,948483.76
2023,02020,AK,Department of Justice,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),true,false,false,true,5456076.32
2023,02090,AK,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,false,33118028.96
2023,53035,WA,Department of Defense,314999,ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS,true,true,false,false,70486.53
2023,13021,GA,Department of the Treasury,541199,ALL OTHER LEGAL SERVICES,true,false,false,false,35827.0
2023,04013,AZ,Department of Energy,336112,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,true,false,true,false,557881.27
2023,25025,MA,Department of Defense,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,true,false,false,false,11168162.119999995
2023,18091,IN,Department of Defense,335110,ELECTRIC LAMP BULB AND PART MANUFACTURING,true,false,false,false,274443.44999999995
2023,42017,PA,Department of Defense,332216,SAW BLADE AND HANDTOOL MANUFACTURING,true,false,false,false,724950.1199999999
2023,35013,NM,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,true,false,2764154.24
2023,41019,OR,Department of Agriculture,722310,FOOD SERVICE CONTRACTORS,true,false,false,false,2654269.02
2023,25017,MA,Department of Defense,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,false,false,false,86378.65000000001
2023,48439,TX,Department of Defense,336419,OTHER GUIDED MISSILE AND SPACE VEHICLE PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,false,15359.68
2023,06037,CA,Department of Defense,332991,BALL AND ROLLER BEARING MANUFACTURING,true,false,false,true,352481.09
2023,42017,PA,Department of Defense,334512,"AUTOMATIC ENVIRONMENTAL CONTROL MANUFACTURING FOR RESIDENTIAL, COMMERCIAL, AND APPLIANCE USE",true,false,false,false,431488.88
2023,55025,WI,Department of Defense,332216,SAW BLADE AND HANDTOOL MANUFACTURING,true,false,true,false,73291.8
2023,36055,NY,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,true,false,20207.550000000003
2023,42017,PA,Department of Defense,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",true,false,false,false,2067689.9300000002
2023,06073,CA,Department of Health and Human Services,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,false,4038098.7499999995
2023,49005,UT,Department of Agriculture,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",true,false,false,false,90518.33
