fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,total_obligation
2019,11001,DC,Court Services and Offender Supervision Agency,611620,SPORTS AND RECREATION INSTRUCTION,true,false,false,141440.0
2019,09009,CT,Department of Veterans Affairs,512110,MOTION PICTURE AND VIDEO PRODUCTION,true,false,false,12000.0
2019,11001,DC,Department of Justice,423620,"HOUSEHOLD APPLIANCES, ELECTRIC HOUSEWARES, AND CONSUMER ELECTRONICS MERCHANT WHOLESALERS",true,false,false,33132.0
2019,69110,MP,Department of Justice,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,true,false,true,171015.42
2019,36067,NY,Department of Veterans Affairs,491110,POSTAL SERVICE,true,false,false,51644.45
2019,55101,WI,Department of Defense,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,true,false,false,9276.5
2019,30085,MT,Department of Health and Human Services,423430,COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS,true,false,true,16000.0
2019,12057,FL,Department of State,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,true,false,1234052.16
2019,40031,OK,Department of Defense,541921,"PHOTOGRAPHY STUDIOS, PORTRAIT",true,false,false,268.8
2019,17031,IL,Social Security Administration,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,true,false,36673.0
2019,29165,MO,Department of Defense,511210,SOFTWARE PUBLISHERS,true,false,false,39480.0
2019,30067,MT,Department of the Interior,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,false,175600.0
2019,34013,NJ,Department of Defense,332911,INDUSTRIAL VALVE MANUFACTURING,true,false,false,93925.0
2019,38035,ND,Department of Agriculture,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,false,true,29800.0
2019,55009,WI,Department of the Interior,811213,COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,true,false,false,27501.0
2019,42101,PA,Department of Defense,334112,COMPUTER STORAGE DEVICE MANUFACTURING,true,false,true,80708.4
2019,42027,PA,Department of Defense,561740,CARPET AND UPHOLSTERY CLEANING SERVICES,true,true,true,4072.0
2019,36047,NY,Department of State,325992,"PHOTOGRAPHIC FILM, PAPER, PLATE, AND CHEMICAL MANUFACTURING",true,true,false,221174.5
2019,35001,NM,Department of Health and Human Services,493110,GENERAL WAREHOUSING AND STORAGE,true,false,false,240000.0
2019,08031,CO,Department of Homeland Security,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,18612.6
2019,08085,CO,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,63821.0
2019,55121,WI,Department of the Interior,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,true,12995.0
2019,13053,GA,Department of Defense,511110,NEWSPAPER PUBLISHERS,true,true,true,237140.44
2019,42017,PA,Department of Defense,333243,"SAWMILL, WOODWORKING, AND PAPER MACHINERY MANUFACTURING",true,false,false,8353.8
2019,24510,MD,Social Security Administration,541930,TRANSLATION AND INTERPRETATION SERVICES,true,false,false,176797.02
2019,05123,AR,Department of Justice,336991,"MOTORCYCLE, BICYCLE, AND PARTS MANUFACTURING",true,false,false,24280.22
2019,06031,CA,Department of Defense,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,true,false,248435.34999999998
2019,01073,AL,Department of Defense,811212,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,true,true,false,24186.0
2019,26165,MI,Department of Defense,337215,"SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",true,false,false,34756.9
2019,26125,MI,Department of Defense,339920,SPORTING AND ATHLETIC GOODS MANUFACTURING,true,false,false,65666.56
2019,45085,SC,Department of Defense,561110,OFFICE ADMINISTRATIVE SERVICES,true,true,true,991285.32
2019,39113,OH,Department of the Interior,238160,ROOFING CONTRACTORS,true,false,false,91088.82
2019,12099,FL,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,true,22257.99
2019,25013,MA,Department of Defense,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,true,false,true,71505.0
2019,47073,TN,Department of Defense,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,true,false,0.0
2019,36029,NY,Department of Veterans Affairs,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,true,232644.74
2019,06061,CA,Department of Commerce,335110,ELECTRIC LAMP BULB AND PART MANUFACTURING,true,false,false,81023.82
2019,08083,CO,Department of the Interior,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,true,false,9990.0
2019,21149,KY,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,false,26841.43
2019,04025,AZ,Department of Agriculture,332439,OTHER METAL CONTAINER MANUFACTURING,true,false,false,6850.0
2019,28081,MS,Department of the Interior,333111,FARM MACHINERY AND EQUIPMENT MANUFACTURING,true,true,false,113193.9
2019,04005,AZ,Department of the Interior,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,true,true,false,80343.0
2019,35001,NM,Department of the Interior,337124,METAL HOUSEHOLD FURNITURE MANUFACTURING,true,false,false,50681.24
2019,46103,SD,Department of Defense,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,false,55650.0
2019,16055,ID,Department of Agriculture,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,true,false,15000.0
2019,06073,CA,Department of Veterans Affairs,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,true,false,false,14030.0
2019,37051,NC,Department of Defense,332311,PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,true,false,true,345409.0
2019,49035,UT,Department of Defense,337215,"SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",true,true,true,15889.12
2019,48443,TX,Department of Homeland Security,561210,FACILITIES SUPPORT SERVICES,true,false,false,48844.85
2019,21111,KY,Department of Veterans Affairs,339115,OPHTHALMIC GOODS MANUFACTURING,true,false,false,303693.5
2019,45003,SC,Department of Defense,541330,ENGINEERING SERVICES,true,false,true,120845.0
2019,49017,UT,Department of the Interior,236116,NEW MULTIFAMILY HOUSING CONSTRUCTION (EXCEPT FOR-SALE BUILDERS),true,false,false,187572.66
2019,28045,MS,Department of the Interior,332510,HARDWARE MANUFACTURING,true,false,false,34896.0
2019,06019,CA,Department of Justice,511210,SOFTWARE PUBLISHERS,true,false,false,15000.0
2019,39041,OH,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,42473.48
2019,51730,VA,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,436028.05999999994
2019,24025,MD,Department of Defense,336112,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,true,false,false,16836.03
2019,51153,VA,Department of Veterans Affairs,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,267013.03
2019,51550,VA,Department of Homeland Security,238390,OTHER BUILDING FINISHING CONTRACTORS,true,false,false,2131.34
2019,08123,CO,Department of Defense,722320,CATERERS,true,false,false,34650.0
2019,45019,SC,Department of Veterans Affairs,333912,AIR AND GAS COMPRESSOR MANUFACTURING,true,false,false,23980.0
2019,17143,IL,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,276.0
2019,27053,MN,Department of Veterans Affairs,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,true,false,true,250167.0
2019,47055,TN,Department of Defense,334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",true,false,false,12008.7
2019,37031,NC,Department of the Interior,238390,OTHER BUILDING FINISHING CONTRACTORS,true,false,true,128045.0
2019,78010,VI,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,1851320.0
2019,51510,VA,Department of Defense,322230,STATIONERY PRODUCT MANUFACTURING,true,false,false,24675.0
2019,04013,AZ,Department of Agriculture,561320,TEMPORARY HELP SERVICES,true,true,false,49973.98
2019,72025,PR,Department of Homeland Security,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,618663.0
2019,38017,ND,Department of Energy,238110,POURED CONCRETE FOUNDATION AND STRUCTURE CONTRACTORS,true,true,false,580358.3
2019,51059,VA,Department of Defense,611710,EDUCATIONAL SUPPORT SERVICES,true,false,true,71841.31999999999
2019,28047,MS,Department of Veterans Affairs,446110,PHARMACIES AND DRUG STORES,true,false,true,70000.0
2019,35013,NM,Department of Defense,314910,TEXTILE BAG AND CANVAS MILLS,true,false,false,108090.0
2019,02020,AK,Department of Commerce,324191,PETROLEUM LUBRICATING OIL AND GREASE MANUFACTURING,true,false,false,37210.25
2019,25025,MA,Department of Veterans Affairs,621512,DIAGNOSTIC IMAGING CENTERS,true,false,false,21480.0
2019,12011,FL,Department of Defense,333314,OPTICAL INSTRUMENT AND LENS MANUFACTURING,true,true,false,58576.1
2019,17043,IL,Federal Trade Commission,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,false,false,85000.0
2019,16019,ID,Department of Defense,332996,FABRICATED PIPE AND PIPE FITTING MANUFACTURING,true,false,false,32187.35
2019,51107,VA,National Science Foundation,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,55680.0
2019,13135,GA,Department of Commerce,325992,"PHOTOGRAPHIC FILM, PAPER, PLATE, AND CHEMICAL MANUFACTURING",true,true,false,10674.55
2019,39103,OH,Department of Defense,326299,ALL OTHER RUBBER PRODUCT MANUFACTURING,true,false,false,46565.0
2019,21093,KY,Department of Defense,423430,COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS,true,false,false,0.0
2019,17031,IL,Department of State,335314,RELAY AND INDUSTRIAL CONTROL MANUFACTURING,true,false,false,41539.5
2019,17097,IL,Department of Defense,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,true,true,864458.0
2019,11001,DC,Federal Election Commission,517919,ALL OTHER TELECOMMUNICATIONS,true,false,true,78838.9
2019,05119,AR,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,26090.0
2019,12057,FL,Department of Veterans Affairs,561710,EXTERMINATING AND PEST CONTROL SERVICES,true,false,true,118249.95000000001
2019,36059,NY,Department of Homeland Security,325998,ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING,true,false,true,0.0
2019,24033,MD,Department of Commerce,322121,PAPER (EXCEPT NEWSPRINT) MILLS,true,false,false,11480.0
2019,41029,OR,Department of Agriculture,541330,ENGINEERING SERVICES,true,false,false,48145.0
2019,28047,MS,Department of Veterans Affairs,492210,LOCAL MESSENGERS AND LOCAL DELIVERY,true,false,true,9568.0
2019,11001,DC,Equal Employment Opportunity Commission,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,28098.05
2019,35001,NM,Department of Veterans Affairs,561492,COURT REPORTING AND STENOTYPE SERVICES,true,true,false,28202.489999999998
2019,22071,LA,Department of the Interior,238330,FLOORING CONTRACTORS,true,false,false,28700.0
2019,48347,TX,Department of Agriculture,531320,OFFICES OF REAL ESTATE APPRAISERS,true,false,true,1325.0
2019,20149,KS,Department of Agriculture,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,true,false,false,578021.38
2019,34035,NJ,Department of Agriculture,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,false,22935.0
2019,53063,WA,Department of Defense,811121,"AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE",true,false,false,9776.9
2019,06067,CA,Department of Justice,221210,NATURAL GAS DISTRIBUTION,true,false,false,521428.35
2019,36061,NY,Department of the Interior,238290,OTHER BUILDING EQUIPMENT CONTRACTORS,true,false,false,181234.94
2019,04005,AZ,Department of the Interior,811111,GENERAL AUTOMOTIVE REPAIR,true,false,false,17802.3
2019,42091,PA,Department of Defense,335314,RELAY AND INDUSTRIAL CONTROL MANUFACTURING,true,false,true,43640.0
2019,24033,MD,Department of Defense,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,true,false,false,65000.0
2019,06037,CA,Department of Defense,311613,RENDERING AND MEAT BYPRODUCT PROCESSING,true,false,true,23025.0
2019,38079,ND,Department of Health and Human Services,333921,ELEVATOR AND MOVING STAIRWAY MANUFACTURING,true,false,false,7428.0
2019,15003,HI,Department of Justice,332992,SMALL ARMS AMMUNITION MANUFACTURING,true,false,true,2264.0
2019,34025,NJ,Department of Defense,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,true,15310.0
2019,51033,VA,Department of Defense,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,false,false,9964.8
2019,06059,CA,Department of Homeland Security,325992,"PHOTOGRAPHIC FILM, PAPER, PLATE, AND CHEMICAL MANUFACTURING",true,true,false,0.0
2019,42035,PA,Department of the Interior,541330,ENGINEERING SERVICES,true,false,false,34772.52
2019,29189,MO,Department of Commerce,423420,OFFICE EQUIPMENT MERCHANT WHOLESALERS,true,false,false,0.0
2019,51041,VA,Department of Defense,541380,TESTING LABORATORIES,true,false,false,0.0
2019,27047,MN,Department of Defense,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,false,10597.5
2019,12005,FL,General Services Administration,511210,SOFTWARE PUBLISHERS,true,false,true,929023.24
2019,01101,AL,Department of Defense,337124,METAL HOUSEHOLD FURNITURE MANUFACTURING,true,false,false,164187.05
2019,11001,DC,Department of Commerce,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,false,240000.0
2019,35039,NM,Department of Defense,212319,OTHER CRUSHED AND BROKEN STONE MINING AND QUARRYING,true,false,false,49809.31
2019,06071,CA,Department of Defense,326199,ALL OTHER PLASTICS PRODUCT MANUFACTURING,true,false,true,525.0
2019,12057,FL,Department of Veterans Affairs,515210,CABLE AND OTHER SUBSCRIPTION PROGRAMMING,true,false,false,84666.84
2019,25013,MA,General Services Administration,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,true,true,false,8411.01
2019,37139,NC,General Services Administration,238160,ROOFING CONTRACTORS,true,true,false,1386137.92
2019,45087,SC,Department of Defense,722320,CATERERS,true,true,false,10412.5
2019,30063,MT,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,false,31595.0
2019,15003,HI,National Aeronautics and Space Administration,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,374686.0
2019,47189,TN,Department of Veterans Affairs,325412,PHARMACEUTICAL PREPARATION MANUFACTURING,true,false,false,17477.38
2019,39153,OH,Department of Defense,335312,MOTOR AND GENERATOR MANUFACTURING,true,false,false,17486.4
2019,42125,PA,Department of Veterans Affairs,531210,OFFICES OF REAL ESTATE AGENTS AND BROKERS,true,false,true,1000.0
2019,36001,NY,Department of Defense,335312,MOTOR AND GENERATOR MANUFACTURING,true,true,false,32323.5
2019,24005,MD,Department of Homeland Security,333914,"MEASURING, DISPENSING, AND OTHER PUMPING EQUIPMENT MANUFACTURING",true,false,false,15440.0
2019,06073,CA,Department of Homeland Security,314999,ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS,true,true,false,966080.0
2019,49035,UT,Department of Veterans Affairs,334614,"SOFTWARE AND OTHER PRERECORDED COMPACT DISC, TAPE, AND RECORD REPRODUCING",true,false,true,289632.31
2019,51139,VA,Environmental Protection Agency,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,11571.0
2019,36009,NY,Department of Defense,332117,POWDER METALLURGY PART MANUFACTURING,true,false,true,31672.5
2019,39061,OH,Department of Homeland Security,332321,METAL WINDOW AND DOOR MANUFACTURING,true,false,false,67420.96
2019,36061,NY,Federal Communications Commission,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,47091.95
2019,47155,TN,Department of State,423620,"HOUSEHOLD APPLIANCES, ELECTRIC HOUSEWARES, AND CONSUMER ELECTRONICS MERCHANT WHOLESALERS",true,true,false,0.0
2019,17043,IL,Department of Justice,336212,TRUCK TRAILER MANUFACTURING,true,false,false,167100.0
2019,22027,LA,Department of Agriculture,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,9184.74
2019,47165,TN,Department of Veterans Affairs,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,true,false,13950.0
2019,48201,TX,Department of Defense,331222,STEEL WIRE DRAWING,true,false,false,4750.0
2019,51107,VA,Department of Transportation,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,true,6250.0
2019,49015,UT,Department of Agriculture,336212,TRUCK TRAILER MANUFACTURING,true,false,false,9346.83
2019,51149,VA,Department of Defense,238320,PAINTING AND WALL COVERING CONTRACTORS,true,true,false,315985.76
2019,06073,CA,Small Business Administration,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,44029.77
2019,13153,GA,Department of Defense,621399,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,true,false,false,206470.4
2019,48141,TX,Department of Veterans Affairs,562998,ALL OTHER MISCELLANEOUS WASTE MANAGEMENT SERVICES,true,true,false,25800.0
2019,17031,IL,National Aeronautics and Space Administration,541380,TESTING LABORATORIES,true,false,false,15429.0
2019,42029,PA,Department of Defense,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,false,true,770.0
2019,35049,NM,Department of Agriculture,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,true,true,false,25000.0
2019,21067,KY,Department of Defense,423840,INDUSTRIAL SUPPLIES MERCHANT WHOLESALERS,true,false,false,36500.0
2019,54061,WV,Department of Agriculture,519130,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,true,false,false,5799.0
2019,37133,NC,Department of Defense,517410,SATELLITE TELECOMMUNICATIONS,true,false,false,3180.0
2019,28045,MS,Department of the Interior,334111,ELECTRONIC COMPUTER MANUFACTURING,true,true,false,68651.08
2019,24003,MD,Federal Communications Commission,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,10323.0
2019,53053,WA,Department of Defense,325212,SYNTHETIC RUBBER MANUFACTURING,true,false,false,2596.0
2019,47093,TN,Department of Defense,541380,TESTING LABORATORIES,true,false,false,3060.0
2019,39041,OH,Department of Defense,515210,CABLE AND OTHER SUBSCRIPTION PROGRAMMING,true,false,false,50494.9
2019,26147,MI,Department of Veterans Affairs,621399,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,true,false,false,10600.95
2019,42101,PA,Department of Defense,333517,MACHINE TOOL MANUFACTURING,true,false,true,8432.0
2019,35001,NM,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,false,3260195.0
2019,48113,TX,Equal Employment Opportunity Commission,541199,ALL OTHER LEGAL SERVICES,true,false,false,800.0
2019,48141,TX,Department of Justice,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,4500.0
2019,40083,OK,Department of Health and Human Services,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,true,false,false,9532.25
2019,51139,VA,Department of the Interior,562910,REMEDIATION SERVICES,true,false,true,14699.44
2019,23001,ME,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,7150.0
2019,17111,IL,Department of Defense,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,true,false,true,93798.12
2019,17097,IL,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,2754.27
2019,42043,PA,Department of Defense,517911,TELECOMMUNICATIONS RESELLERS,true,false,false,56035.87
2019,39057,OH,Department of Defense,811213,COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,true,false,false,8700.0
2019,09011,CT,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,true,false,162001.49
2019,29023,MO,Department of Agriculture,562991,SEPTIC TANK AND RELATED SERVICES,true,true,false,3780.0
2019,55081,WI,Department of Veterans Affairs,621399,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,true,false,true,1620.0
2019,42003,PA,Department of Defense,332710,MACHINE SHOPS,true,true,false,218.9
2019,51059,VA,Small Business Administration,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,163417.22999999998
2019,53075,WA,Department of Health and Human Services,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,false,13526.07
2019,48215,TX,General Services Administration,541620,ENVIRONMENTAL CONSULTING SERVICES,true,true,false,15842.0
2019,34031,NJ,Department of Defense,336411,AIRCRAFT MANUFACTURING,true,false,false,13310.41
2019,12005,FL,Department of Defense,611692,AUTOMOBILE DRIVING SCHOOLS,true,false,true,15000.0
2019,12009,FL,Department of Defense,333924,"INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",true,false,false,97893.06
2019,38061,ND,Department of the Interior,532420,OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,false,8172.0
2019,08077,CO,Department of Veterans Affairs,561790,OTHER SERVICES TO BUILDINGS AND DWELLINGS,true,false,true,26007.0
2019,51510,VA,Department of Defense,712110,MUSEUMS,true,false,true,0.0
2019,12005,FL,Department of Defense,333612,"SPEED CHANGER, INDUSTRIAL HIGH-SPEED DRIVE, AND GEAR MANUFACTURING",true,true,false,11987.99
2019,19105,IA,Department of Veterans Affairs,611691,EXAM PREPARATION AND TUTORING,true,false,true,1164.0
2019,21111,KY,Department of Veterans Affairs,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,true,612276.0
2019,53071,WA,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,true,false,29098.0
2019,08083,CO,Department of the Interior,541620,ENVIRONMENTAL CONSULTING SERVICES,true,true,false,0.0
2019,26093,MI,Department of Defense,333414,HEATING EQUIPMENT (EXCEPT WARM AIR FURNACES) MANUFACTURING,true,false,false,340200.0
2019,11001,DC,National Endowment for the Humanities,561320,TEMPORARY HELP SERVICES,true,true,false,255865.68
2019,02188,AK,Department of Health and Human Services,561720,JANITORIAL SERVICES,true,false,false,24845.59
2019,09011,CT,Department of Homeland Security,611710,EDUCATIONAL SUPPORT SERVICES,true,false,false,18500.0
2019,08085,CO,Department of the Interior,517110,WIRED TELECOMMUNICATIONS CARRIERS,true,false,false,9000.0
2019,29189,MO,Department of State,316219,OTHER FOOTWEAR MANUFACTURING,true,false,false,20690.0
2019,51013,VA,Department of Veterans Affairs,541219,OTHER ACCOUNTING SERVICES,true,false,true,1506711.14
2019,41047,OR,Department of Defense,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,true,false,false,609845.0
2019,34025,NJ,Department of Defense,336412,AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,true,false,false,531074.5700000001
2019,37021,NC,Department of Veterans Affairs,541620,ENVIRONMENTAL CONSULTING SERVICES,true,true,true,128896.0
2019,06013,CA,General Services Administration,238150,GLASS AND GLAZING CONTRACTORS,true,true,false,12211.64
2019,06107,CA,Department of Transportation,541330,ENGINEERING SERVICES,true,false,false,1186859.07
2019,13121,GA,Department of Homeland Security,561990,ALL OTHER SUPPORT SERVICES,true,false,false,400.0
2019,18141,IN,Department of Defense,515210,CABLE AND OTHER SUBSCRIPTION PROGRAMMING,true,false,false,3845.04
2019,37129,NC,Department of Health and Human Services,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,false,14100.0
2019,06065,CA,Department of the Interior,115112,"SOIL PREPARATION, PLANTING, AND CULTIVATING",true,false,false,381264.9
2019,51760,VA,Department of Veterans Affairs,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,true,84013.95999999999
2019,34021,NJ,Department of the Treasury,332510,HARDWARE MANUFACTURING,true,false,false,6667.32
2019,26013,MI,Department of Defense,336412,AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,true,false,true,85188.0
2019,26163,MI,Department of Veterans Affairs,541614,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",true,false,false,63000.0
2019,35043,NM,Department of Defense,721211,RV (RECREATIONAL VEHICLE) PARKS AND CAMPGROUNDS,true,false,false,20500.440000000002
2019,54011,WV,Department of Veterans Affairs,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,true,false,26500.0
2019,17031,IL,Department of State,335220,MAJOR HOUSEHOLD APPLIANCE MANUFACTURING,true,false,false,135.0
2019,09007,CT,Department of Commerce,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,16224.78
2019,06085,CA,Department of Defense,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,true,false,16222.5
2019,29217,MO,Department of Agriculture,531320,OFFICES OF REAL ESTATE APPRAISERS,true,true,false,900.0
2019,13067,GA,Department of Defense,335912,PRIMARY BATTERY MANUFACTURING,true,false,true,3564.81
2019,04027,AZ,Department of Defense,335129,OTHER LIGHTING EQUIPMENT MANUFACTURING,true,true,false,0.0
2019,12057,FL,Department of Homeland Security,488390,OTHER SUPPORT ACTIVITIES FOR WATER TRANSPORTATION,true,false,true,2398.6
2019,46103,SD,Department of Health and Human Services,611699,ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,true,false,true,3400.0
2019,51187,VA,Department of Veterans Affairs,812320,DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),true,false,false,107246.63
2019,51107,VA,Smithsonian Institution,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,true,false,false,13475.0
2019,24017,MD,Department of Defense,541930,TRANSLATION AND INTERPRETATION SERVICES,true,true,false,57670.0
2019,47001,TN,Department of Veterans Affairs,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,true,31345.07
2019,54039,WV,Department of Justice,311999,ALL OTHER MISCELLANEOUS FOOD MANUFACTURING,true,false,false,52554.0
2019,28049,MS,Department of Agriculture,481212,NONSCHEDULED CHARTERED FREIGHT AIR TRANSPORTATION,true,false,false,162150.0
2019,37179,NC,Department of Defense,332420,METAL TANK (HEAVY GAUGE) MANUFACTURING,true,true,false,73630.62
2019,17163,IL,Department of Justice,333318,OTHER COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,true,false,false,13130.0
2019,17043,IL,Department of Defense,511210,SOFTWARE PUBLISHERS,true,true,false,14932.0
2019,39057,OH,Department of Defense,334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",true,true,false,98335.0
2019,06029,CA,Department of the Interior,517410,SATELLITE TELECOMMUNICATIONS,true,true,false,90540.0
